City,Check-in,Check-out,Hotel Name,Price,Rating,Room Type,Features,Image URL
Varanasi,,,Shivam Hotel  ,"3,199","Scored 6.5
6.5
Review score
11 reviews",Deluxe Double or Twin Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/633883317.webp?k=62b1618101ff561d1a2cfed38d5a6b992cd29590716229deb6e0c2c1dcbc367f&o=
Varanasi,,,Dil se banarasiya ,"1,376","Scored 6.0
6.0
Review score
37 reviews",Budget Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/514574439.webp?k=7d9330e562ea11a3188dfaca04f537718a75fc89d9a77c5fb752fdfe741c4c80&o=
Varanasi,,,Diamond Hotel,"6,250","Scored 7.7
7.7
Good
68 reviews",Executive Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/413775038.webp?k=ae8f2a7c264ecc5d05a56248e9436301303d9a2d31da2a6441af03b8a7fd2156&o=
Varanasi,,,Nilambar,"2,000","Scored 9.8
9.8
Exceptional
5 reviews",Three-Bedroom Apartment,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/597742283.webp?k=47d70df649566ff4a7c1ba634780c65c1b20df5d87b8e2310371dbb65c97c0e0&o=
Varanasi,,,Local Lok,"3,960","Scored 8.5
8.5
Very good
63 reviews",Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/610537907.webp?k=1858838dfd4e44a60c311f9a2c90c04907a4da9fcb5bffd1ba3ecb327a6f6784&o=
Varanasi,,,New Hotel Broadway,"6,319","Scored 7.6
7.6
Good
35 reviews",Deluxe Double or Twin Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/591707805.webp?k=62da693336104a59ad01088e1d76ecf2f60e2de6094bc7785bbd5908f0317fa5&o=
Varanasi,,,Sri Krishna Residency,"4,500","Scored 7.6
7.6
Good
66 reviews",Family Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/603349948.webp?k=20a9824f1a2f8870f3f30e0e45a5ab26ed5bff370fbd2f362921d2a04ed888e6&o=
Varanasi,,,Hotel Shivansh,"4,050","Scored 8.0
8.0
Very good
20 reviews",Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/588994709.webp?k=8b85ab32a4ab7950dc8c9a348324ce4d51f0b139b75bf60b410a5be47798602e&o=
Varanasi,,,PerfectStayz Premium Cadillac,"3,213","Scored 8.1
8.1
Very good
19 reviews",Deluxe Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/625881303.webp?k=189256c277194abb7446caa946b5aa20da26eff7921b8ec5c9310e07d4cd9a8c&o=
Varanasi,,,Ganges Grand,"7,600","Scored 7.2
7.2
Good
239 reviews",Deluxe Double Room with Balcony,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/191559289.webp?k=b000b1b2f35912fb0566b086d1c6ba4bd334b9be5b7bed2612077645fc5c3579&o=
Varanasi,,,RAJ HOME STAY,999,"Scored 8.5
8.5
Very good
72 reviews",Family Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/474030235.webp?k=9a72d3001e7270684ddd6ddc7d96c2abd6b948f1a827306e94a9b69e2559fc6f&o=
Varanasi,,,FabHotel Super 3 Premium,"3,281","Scored 6.8
6.8
Review score
403 reviews",Deluxe Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/419360195.webp?k=5fc0242a86ac9802fab0427bc4aec35813188b2d6494e6c3cb7d55953c26fcbf&o=
Varanasi,,,Madsquad Hostel Dorms & Rooms,"2,919","Scored 8.0
8.0
Very good
1,915 reviews",Double Room with Balcony,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/588968254.webp?k=d4d3e0782a6adec2147744452d388a8890b0ef621d75950030251e0713ab820f&o=
Varanasi,,,SHRI SWAMI SHEETAL DAS Aashram Dharmshala,833,"Scored 6.3
6.3
Review score
75 reviews",Basic Triple Room with Shared Bathroom,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/351612641.webp?k=492156480afb4a9a8546b6149c4e8a0c462989d145784cc52fe5943779914f54&o=
Varanasi,,,GR Hotel Kashi Grand Inn ,"1,799","Scored 4.2
4.2
Review score
11 reviews",Deluxe King Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/637090834.webp?k=4a50161b53c4ecf64fa2f3c1a2ae8533fc2efea6530a770e2a2b21b0d3acc88f&o=
Varanasi,,,Sanskriti Guest House,"1,700","Scored 7.6
7.6
Good
7 reviews",Double Room with Private Bathroom,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/645404820.webp?k=bef6c1169608705c23068664761214778bb83f90aba18b3cbec5fc351aeb79df&o=
Varanasi,,,Konamae,"2,040","Scored 9.7
9.7
Exceptional
12 reviews",Three-Bedroom Apartment,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/581622718.webp?k=4b6e5c30e1342c78cc2264ae19265fb7a6ec55c86427edf2b35b0ee6946db630&o=
Varanasi,,,Townhouse Ram Katora ,"2,163","Scored 5.0
5.0
Review score
44 reviews",Classic Triple Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/633856812.webp?k=7b05ae393c6d0a85f346391c08f2ededb01bca23aa98d5d4aa1a57cce3dbcb3c&o=
Varanasi,,,Captain Villa Heritage House,"4,750","Scored 7.7
7.7
Good
102 reviews",Deluxe Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/621796385.webp?k=032cde89e04e6446c390f512c9191e96bb6aaff7adf6c71856901be572ec8b01&o=
Varanasi,,,The Century Plaza Hotel,"2,700","Scored 7.9
7.9
Good
138 reviews",Deluxe Double Room,N/A,https://cf.bstatic.com/xdata/images/hotel/square600/539226371.webp?k=df455bcee4227564cb2e7136b0cc36508c7298bc76117f057a86b31c8cb80152&o=
